a,-11252783290787700,0.256700060311939,-4.305592617397891,-3.94140625,1.6240234375,-6.8740234375,2.0017969451931714,2.0017969451931714,2.0017969451931714,1.414848735799404,1.414848735799404,1.414848735799404,1.5907446529400242,1.236376813162049,2.605250985199838,19.24992431816587,13.756127716537621,37.161607215276284,177.24371633752244,99.15770870736087,40.21173698384201,192,96,48,2.0017969451931714,2.0017969451931714,2.0017969451931714,1.414848735799404,1.414848735799404,1.414848735799404,2074671.566746475,2345703.295703172,2327500.3181876373,2743010922.5692086,3230917244.6283283,3197530744.750249,0.15734457841253366,0.027300028227390034,0.0367700107649798,0.16994225657820916,0.155548095703125,-0.005615234375,-0.031494140625,0.8077392578125,2.0017969451931714,2.0017969451931714,2.0017969451931714,2.0017969451931714,1.414848735799404,1.414848735799404,1.414848735799404,1.414848735799404,0.0019819895749308863,0.0023837962366803473,0.0023978239888539574,0.0019026248715578553,0.0025808546794906183,0.0033010636882689955,0.003326989763355854,0.0024439892415490123,0.6171472824203169,-0.0011470899754748556,0.208462339286172,2.013212551723882,-0.09478465070198988,1.6110913608596162,2.0017969451931714,2.0017969451931714,2.0017969451931714,1.414848735799404,1.414848735799404,1.414848735799404,0.005094924675569328,0.0012311061579541864,0.007940729416644872,0.009088218374749579,0.0013677993776826782,0.016422613056244668,-0.1509433962264151,1.522911051212938,-0.5471698113207547,-1.0754716981132075,-1.0539083557951483,-2.3638814016172507,-2.210242587601078,-1.4986522911051212,0,2,-1,-1,-2,-2,-3,-2,2.0054054054054054,2.0054054054054054,2.0054054054054054,2.0054054054054054,2.0054054054054054,2.0054054054054054,2.0054054054054054,2.0054054054054054,1.4161233722403586,1.4161233722403586,1.4161233722403586,1.4161233722403586,1.4161233722403586,1.4161233722403586,1.4161233722403586,1.4161233722403586,817.6399711707772,572.1891758965086,305.6971595127952,693.6532952699282,716.5039591935794,2054.763919907085,984.0025320930362,963.3931011309423,54938.161561645335,34133.237862794274,14797.210126410755,44121.2601890342,46069.77549827722,187704.1515264717,70326.59507793668,68369.54335202854
a,-4.0962302959070795,-2.460047358960177,0.9210691198838495,-4.12890625,-9.7509765625,0.62646484375,2.008888888888889,2.008888888888889,2.008888888888889,1.4173527750312866,1.4173527750312866,1.4173527750312866,11.465063381084503,9.577108285806567,1.2122301300085152,157.472513532496,123.88403538665034,7.873169087968073,375.84513274336285,269.64767699115043,-116.99751106194691,336,176,-200.0625,2.008888888888889,2.008888888888889,2.008888888888889,1.4173527750312866,1.4173527750312866,1.4173527750312866,6657941.879426182,6203783.487557861,11084239.48698322,7629384088.33548,6943498132.787805,15053726239.057407,0.2594472159326604,0.13510834010301437,0.11492946928581305,-0.2607681139380531,0.32098388671875,-0.31048583984375,0.3577880859375,-0.59100341796875,2.008888888888889,2.008888888888889,2.008888888888889,2.008888888888889,1.4173527750312866,1.4173527750312866,1.4173527750312866,1.4173527750312866,0.00798504661871822,0.009129780651985418,0.009626407444352551,0.017287427886101752,0.009721637454475135,0.011622956284745882,0.012473503860057066,0.02722763928286697,-0.30480841647356643,-0.5701965306110536,-0.6280439426625424,-1.3873928356437837,-1.2212928682330124,-2.0393287547896497,2.008888888888889,2.008888888888889,2.008888888888889,1.4173527750312866,1.4173527750312866,1.4173527750312866,0.06301380839681012,0.015251176288769033,0.081705120935767,0.15273917851639335,0.023037778650818047,0.21595761170119612,-0.02666666666666667,1.56,2.6933333333333334,1.64,-1.1466666666666667,-2.16,0.72,0.05333333333333334,0,-1,3,3,2,-2,1,-3,2.027027027027027,2.027027027027027,2.027027027027027,2.027027027027027,2.027027027027027,2.027027027027027,2.027027027027027,2.027027027027027,1.4237369936287485,1.4237369936287485,1.4237369936287485,1.4237369936287485,1.4237369936287485,1.4237369936287485,1.4237369936287485,1.4237369936287485,1050.046120505161,433.4753398157121,869.4905593068902,701.9349879277046,774.8314277252169,484.58594862128257,280.00376110149006,2104.8388947974345,45008.884974863955,13834.802024089395,34997.76003222017,26307.703686450033,30012.12348828102,16051.471191131259,7725.12604876129,113757.20203224964
a,-2.0207141437361726,-0.884521484375,-2.1419148402931416,-3.25390625,-3.68798828125,-1.2490234375,2.0044345898004434,2.0044345898004434,2.0044345898004434,1.4157805584907723,1.4157805584907723,1.4157805584907723,4.465519270696767,3.6696159641516743,3.9285951810672644,56.43416480558739,43.43838133467087,47.573216716910316,134.84928097345133,241.07370022123894,-23.218611725663717,208,216,-160.0625,2.0044345898004434,2.0044345898004434,2.0044345898004434,1.4157805584907723,1.4157805584907723,1.4157805584907723,5322753.001092841,4127725.439046757,6610360.708263034,7132271982.831617,5081522826.990646,9520936954.618881,0.052255681130738384,0.11207391519462113,0.04414448695900166,-0.04034099747649336,0.17254638671875,-0.21673583984375,0.131103515625,-0.168975830078125,2.0044345898004434,2.0044345898004434,2.0044345898004434,2.0044345898004434,1.4157805584907723,1.4157805584907723,1.4157805584907723,1.4157805584907723,0.005628960716646642,0.0051293482312733405,0.005678106991767812,0.006499050859089106,0.007684526313069564,0.006788842355818508,0.007774114039995608,0.009307778915203044,-0.2914087210372228,-0.1939103100701779,-0.31407474139112296,-1.3364524899161918,-0.41582579994797353,-1.7078681534995972,2.0044345898004434,2.0044345898004434,2.0044345898004434,1.4157805584907723,1.4157805584907723,1.4157805584907723,0.031243534078885044,0.004284412614986615,0.03209979800639929,0.07551960016118403,0.005340327165387195,0.07829172782751621,2.033333333333333,0.05333333333333334,1.2133333333333334,-0.09333333333333334,-0.8666666666666667,-0.76,-0.3933333333333333,1.5533333333333332,3,-1,2,2,0,-2,0,4.5,2.0134228187919465,2.0134228187919465,2.0134228187919465,2.0134228187919465,2.0134228187919465,2.0134228187919465,2.0134228187919465,2.0134228187919465,1.4189513095212065,1.4189513095212065,1.4189513095212065,1.4189513095212065,1.4189513095212065,1.4189513095212065,1.4189513095212065,1.4189513095212065,1063.9330403449385,528.2702274642025,976.0651153684832,434.2726313358095,385.41799689746585,2180.167394073542,153.79256553572102,1002.1354653297706,57709.78829394306,22690.214419019674,51444.088277176605,17473.51859928538,14902.978432884405,150204.70611958246,4378.017992716788,53284.26697959937
a,-1.5032427067946825,-1.862616985552068,-0.8419714157127031,-2.87890625,-5.00146484375,-0.49951171875,2.002958579881657,2.002958579881657,2.002958579881657,1.4152591917672384,1.4152591917672384,1.4152591917672384,2.7331576088402465,2.969147604901485,2.4349516384642227,33.554372733487774,37.47186198196737,28.76404830955766,106.76929468242245,240.2578471196455,44.07043943870015,176,256,-48.0625,2.002958579881657,2.002958579881657,2.002958579881657,1.4152591917672384,1.4152591917672384,1.4152591917672384,3718362.4224904524,2839253.799939547,3995179.3072402114,5058229298.859789,3530220591.521549,5566445017.852774,-0.019571369120430206,0.05924674503208087,-0.01334352929975997,-0.03768330381046898,0.07879638671875,-0.1697998046875,0.0140380859375,-0.1224365234375,2.002958579881657,2.002958579881657,2.002958579881657,2.002958579881657,1.4152591917672384,1.4152591917672384,1.4152591917672384,1.4152591917672384,0.004197571447541326,0.003729450170153504,0.004241804354425888,0.004326838993832013,0.00594557258775876,0.005078350064640961,0.006029256140368362,0.006190948664253378,-0.1898453860748617,-0.1580429231991842,-0.31513084791287643,-1.1913534354592086,-0.33408340479938353,-1.7078681534995972,2.002958579881657,2.002958579881657,2.002958579881657,1.4152591917672384,1.4152591917672384,1.4152591917672384,0.019078173995700953,0.0026925713483021384,0.02147486105108134,0.044762255651017664,0.0032891664349775237,0.05241272095027192,1.768888888888889,-1.0888888888888888,1.1377777777777778,0.03111111111111111,-0.41333333333333333,-0.43555555555555553,-0.9288888888888889,0.6533333333333333,3,-2,1,2,0,-2,-1,2,2.0089285714285716,2.0089285714285716,2.0089285714285716,2.0089285714285716,2.0089285714285716,2.0089285714285716,2.0089285714285716,2.0089285714285716,1.417366773784602,1.417366773784602,1.417366773784602,1.417366773784602,1.417366773784602,1.417366773784602,1.417366773784602,1.417366773784602,3065.5431978856095,492.71919357731144,1170.9026832704903,3194.939921240276,1192.337972788383,1443.8535199822384,107.01892970895622,694.6099172131744,270855.3551070228,23669.739580057987,75062.30693121062,286205.36290931853,76900.05901680571,99256.36219386461,3090.35456741371,37415.26384961972
a,-3.514194724834071,-3.64224378197594,1.9486526894358407,-4.378662109375,-8.2509765625,1.751220703125,2.0022148394241417,2.0022148394241417,2.0022148394241417,1.4149964096859546,1.4149964096859546,1.4149964096859546,2.8997237675256624,2.9585169961424445,1.0549072039299305,39.982042932755235,41.06655147449581,10.383453467440054,116.04258849557522,196.04521570796462,6.092851216814159,192,144,-64.0625,2.0022148394241417,2.0022148394241417,2.0022148394241417,1.4149964096859546,1.4149964096859546,1.4149964096859546,2746142.752867807,2353679.6409949563,3169954.47647154,3718378735.373596,3027280135.834574,4502566930.778745,0.08200687644755945,0.23139021881913716,0.02391173776272124,-0.1626062983960177,0.2349853515625,0.173858642578125,-0.002166748046875,-0.29461669921875,2.0022148394241417,2.0022148394241417,2.0022148394241417,2.0022148394241417,1.4149964096859546,1.4149964096859546,1.4149964096859546,1.4149964096859546,0.0026909707116648963,0.002110552366628144,0.0030050887903211526,0.00387995771510986,0.00361910712297669,0.0026176866200607555,0.0041930742686924,0.005895112990695171,-0.15609477071731268,-0.14570237712508222,0.0034633736665804498,-1.0414404054820607,-0.31885565770817903,0.309244441506195,2.0022148394241417,2.0022148394241417,2.0022148394241417,1.4149964096859546,1.4149964096859546,1.4149964096859546,0.013863999544589445,0.0019746766705145734,0.012036851371929102,0.03220382990274659,0.0023954336013838782,0.026673090642751578,0.5960264900662252,-1.4768211920529801,0.28807947019867547,-0.4304635761589404,-0.5231788079470199,-0.6291390728476821,-0.9072847682119205,-1.1158940397350994,1,-3,0,0,0,-1,-0.5,-1,2.006644518272425,2.006644518272425,2.006644518272425,2.006644518272425,2.006644518272425,2.006644518272425,2.006644518272425,2.006644518272425,1.4165608064154624,1.4165608064154624,1.4165608064154624,1.4165608064154624,1.4165608064154624,1.4165608064154624,1.4165608064154624,1.4165608064154624,2352.716352979903,374.0401021209619,898.5965702919686,2410.5002538724298,893.0600861778908,1083.9912365995451,79.74240958272128,555.2717967596623,209939.94342607664,18081.17030740599,58177.53595167482,216842.90812668612,57700.09842382118,74708.49871917644,2302.792398413321,30620.32539830804
a,-3.412860003228886,-4.599901554076819,2.91162460340858,-3.75390625,-9.75146484375,4.37646484375,2.0017985611510793,2.0017985611510793,2.0017985611510793,1.414849306870198,1.414849306870198,1.414849306870198,2.319426699804898,2.7729295029678527,0.6913146894664479,31.817979011560986,40.37230009633066,6.3347979613181575,137.66340970350404,149.98203054806828,-4.143025606469003,208,112,-48.0625,2.0017985611510793,2.0017985611510793,2.0017985611510793,1.414849306870198,1.414849306870198,1.414849306870198,2156481.419581962,2061207.6298090797,2615051.95793233,2887305128.2368255,2718487726.797914,3733694823.9059415,0.28353407483644993,0.22656957415557616,0.0765487794284872,-0.005603334438875786,0.37567138671875,0.25164794921875,0.21661376953125,-0.0911865234375,2.0017985611510793,2.0017985611510793,2.0017985611510793,2.0017985611510793,1.414849306870198,1.414849306870198,1.414849306870198,1.414849306870198,0.0015643965136914466,0.0017289352034687315,0.002251436394290528,0.00251093830754243,0.001882034183879723,0.00215048628798563,0.003058050345014611,0.003536821251136973,0.23350330129599467,-0.17188702673373724,0.16856361248839483,0.2300661462382413,-0.3422112710763138,1.1841858193353114,2.0017985611510793,2.0017985611510793,2.0017985611510793,1.414849306870198,1.414849306870198,1.414849306870198,0.0077146129292686326,0.001678918925808266,0.008314715694308871,0.015797337954092636,0.002067940415790629,0.017456677687903936,0.3261455525606469,-1.5498652291105122,0.07547169811320754,-0.5471698113207547,-0.6549865229110512,-0.6630727762803235,-0.9083557951482479,-1.0296495956873315,0,-2,0,-1,-1,-1,-1,-1,2.0054054054054054,2.0054054054054054,2.0054054054054054,2.0054054054054054,2.0054054054054054,2.0054054054054054,2.0054054054054054,2.0054054054054054,1.4161233722403586,1.4161233722403586,1.4161233722403586,1.4161233722403586,1.4161233722403586,1.4161233722403586,1.4161233722403586,1.4161233722403586,1929.2289712920592,305.7332228819495,737.2538491306253,1969.4061853827966,730.787503415512,884.12561201012,64.97688570771884,450.9223778746686,172571.73682446245,14799.537692441989,47857.209088263146,177380.15633277054,47298.364033562466,60973.800504764324,1877.0240016495445,24846.221614681817
a,-1.9168853056595623,-4.7189191358246925,2.136945264496928,-2.81640625,-10.25146484375,1.5009765625,2.0015372790161416,2.0015372790161416,2.0015372790161416,1.4147569681808043,1.4147569681808043,1.4147569681808043,1.5590029791763589,2.4122042130092383,0.7034903308982017,19.7393533601794,35.32556284816167,6.831999695057029,145.99102342549924,152.3807123655914,10.624519969278033,192,144,0,2.0015372790161416,2.0015372790161416,2.0015372790161416,1.4147569681808043,1.4147569681808043,1.4147569681808043,1819595.0936850794,1755557.5885019358,2187207.495609965,2425697669.355747,2312546293.157426,3100204260.9530525,0.2697917979250672,0.16396944716961886,0.12509117771037345,0.10379994007116455,0.36004638671875,0.228485107421875,0.2474365234375,0.1436767578125,2.0015372790161416,2.0015372790161416,2.0015372790161416,2.0015372790161416,1.4147569681808043,1.4147569681808043,1.4147569681808043,1.4147569681808043,0.0013703740831416571,0.0016416807442351817,0.001782772085662714,0.0018123565776382567,0.001662095001698758,0.00211473165922757,0.0023604678803570553,0.0024128400105390265,0.1968966127732219,-0.21876612854656272,0.4141220895682521,0.3644191075257831,-0.5173665599258381,1.7620555345943814,2.0015372790161416,2.0015372790161416,2.0015372790161416,1.4147569681808043,1.4147569681808043,1.4147569681808043,0.0068492395082197415,0.0015544761748601623,0.005487797881927944,0.014203437533664797,0.0019662968713486033,0.010569825197401128,-1.3525345622119815,-1.7788018433179724,-0.2304147465437788,-0.576036866359447,-0.7764976958525346,-0.8709677419354839,-1.1244239631336406,-1.792626728110599,-1,-2,0,-1,-1,-1,-1,-1,2.004618937644342,2.004618937644342,2.004618937644342,2.004618937644342,2.004618937644342,2.004618937644342,2.004618937644342,2.004618937644342,1.4158456616610238,1.4158456616610238,1.4158456616610238,1.4158456616610238,1.4158456616610238,1.4158456616610238,1.4158456616610238,1.4158456616610238,1716.6267445062701,264.1352387762946,636.920184231942,1685.6594802885409,627.5624771968708,761.0692498289893,56.462747925573446,397.1177177713091,155619.64098274,12831.133886669137,41489.98322546063,151887.85177978355,40679.21229132629,52609.25397193846,1640.007838912848,22099.82977012169
a,-1.50880001646414,-4.969231974422161,2.672736379907376,-2.75390625,-9.87548828125,2.50146484375,2.001360544217687,2.001360544217687,2.001360544217687,1.4146945056151476,1.4146945056151476,1.4146945056151476,1.287887017134889,2.213688762762579,0.5526995107110368,15.93582595300441,32.811516619724195,5.158494807579657,150.28428789938818,147.05438477226377,13.065899048266486,192,144,0,2.001360544217687,2.001360544217687,2.001360544217687,1.4146945056151476,1.4146945056151476,1.4146945056151476,1599784.0425793766,1567434.200777487,1929117.3758017411,2127907302.2061887,2070729238.7675395,2731172271.8649893,0.21805990025917743,0.09482000313349762,0.11855512731825714,0.111853209909819,0.313720703125,0.111328125,0.26373291015625,0.1746826171875,2.001360544217687,2.001360544217687,2.001360544217687,2.001360544217687,1.4146945056151476,1.4146945056151476,1.4146945056151476,1.4146945056151476,0.0013264287715880191,0.001625047271585622,0.0015947397748896466,0.0015838601205429537,0.0016574844742631358,0.0021728290351270773,0.0021189660209126266,0.0020997132536941686,0.07315056401867265,-0.1895552496743539,0.41468240578795856,-0.31841560857601253,-0.43530950287785847,1.7728296680247428,2.001360544217687,2.001360544217687,2.001360544217687,1.4146945056151476,1.4146945056151476,1.4146945056151476,0.006906084737218812,0.001309777626018553,0.004854963925684321,0.014957078098202643,0.0016298000024983072,0.009349439319776129,-1.4081632653061225,-1.726530612244898,-0.18775510204081633,-0.5387755102040817,-0.789795918367347,-0.8040816326530612,-1.0163265306122449,-1.8938775510204082,-1,-2,0,-1,-1,-1,-1,-1,2.0040899795501024,2.0040899795501024,2.0040899795501024,2.0040899795501024,2.0040899795501024,2.0040899795501024,2.0040899795501024,2.0040899795501024,1.415658849988267,1.415658849988267,1.415658849988267,1.415658849988267,1.415658849988267,1.415658849988267,1.415658849988267,1.415658849988267,1523.0213692382918,233.5077814145098,563.5699309402333,1492.2954823787825,556.3028795019554,672.9751586362634,49.63618341583363,353.2303407122719,138146.54331396404,11336.191404952337,36699.69412250902,134443.08176618727,36070.07986331439,46494.05282392313,1438.1246631093827,19685.329730174868
a,-2.0366234961177736,-3.5845735556964944,3.145139349342712,-3.25390625,-8.751220703125,4.438720703125,2.0012307692307694,2.0012307692307694,2.0012307692307694,1.4146486380832413,1.4146486380832413,1.4146486380832413,1.2738468582060325,1.6317122569809732,0.44828537056643647,16.237897941929237,22.589066375784114,4.034406009675501,125.17104858548585,143.79843173431735,1.7210562730627306,160,144,0,2.0012307692307694,2.0012307692307694,2.0012307692307694,1.4146486380832413,1.4146486380832413,1.4146486380832413,1506152.3818977012,1425579.742549626,1775219.7166832634,2030168403.4671743,1886668221.2379503,2527607667.594774,0.1565838165095518,0.05682635805850246,0.10152177235883687,0.16581078561029752,0.26629638671875,0.064453125,0.1380615234375,0.2918701171875,2.0012307692307694,2.0012307692307694,2.0012307692307694,2.0012307692307694,1.4146486380832413,1.4146486380832413,1.4146486380832413,1.4146486380832413,0.001329710766944906,0.001560667750008883,0.0014824402488176774,0.0013128553134398142,0.0017194244347601463,0.002128731018983619,0.001987664635048235,0.0016904253700298704,-0.006347895001369311,-0.21746814578264514,0.48058735721092755,-0.7745952107281413,-0.5348732780457122,1.8222273476284359,2.0012307692307694,2.0012307692307694,2.0012307692307694,1.4146486380832413,1.4146486380832413,1.4146486380832413,0.006747464406248978,0.0012423070415693578,0.004081451981647719,0.014993199397049097,0.0015704065919022014,0.0076699600568755555,-1.5814814814814815,-2.2462962962962965,-0.7277777777777777,-0.7833333333333333,-0.9629629629629629,-1.224074074074074,-1.5,-1.974074074074074,-1,-2,-1,-1,-1,-1,-1,-1,2.0037105751391464,2.0037105751391464,2.0037105751391464,2.0037105751391464,2.0037105751391464,2.0037105751391464,2.0037105751391464,2.0037105751391464,1.4155248408767493,1.4155248408767493,1.4155248408767493,1.4155248408767493,1.4155248408767493,1.4155248408767493,1.4155248408767493,1.4155248408767493,1387.9986079746411,216.7920758264261,520.5750036433178,1362.311407765611,507.7999115761398,618.7391343516033,303.91970727239357,321.5935893880782,126081.09172924997,10605.28779422031,34101.67159242844,122979.60989119297,32990.43797207266,42934.66056550262,16639.60718557347,17942.14782861083
a,-1.9581427867969192,-3.2503488906161673,3.0222343242121257,-3.00390625,-7.50048828125,4.5009765625,2.001131221719457,2.001131221719457,2.001131221719457,1.4146134531098795,1.4146134531098795,1.4146134531098795,1.1557386647123573,1.4244315437479231,0.4241281198084485,14.668604568512972,19.38346380380559,3.8539437115140354,109.75879734313172,163.58369841718485,8.453116167326172,160,144,0,2.001131221719457,2.001131221719457,2.001131221719457,1.4146134531098795,1.4146134531098795,1.4146134531098795,1418346.8915044228,1269330.15592292,1615531.1712828735,1927314368.8237782,1662169879.5194724,2292607631.3041863,0.1550494464121679,0.0200865698642418,0.08727478751899025,0.1607284416513567,0.25152587890625,0.04833984375,0.12261962890625,0.31451416015625,2.001131221719457,2.001131221719457,2.001131221719457,2.001131221719457,1.4146134531098795,1.4146134531098795,1.4146134531098795,1.4146134531098795,0.0012253910183290054,0.0015181331695719137,0.0013936442919915736,0.0012169485893957434,0.0015858990344032255,0.0021101942563708977,0.0018826887672729765,0.001571347551461905,0.002294349328110669,-0.2204125388717521,0.3946437488012923,-0.7290185464006886,-0.5728154200580384,1.7801665274849958,2.001131221719457,2.001131221719457,2.001131221719457,1.4146134531098795,1.4146134531098795,1.4146134531098795,0.006157560086136114,0.0011476184076393398,0.004127562462700332,0.013649628210718912,0.0014531349618135986,0.008007571340921275,-1.5595238095238095,-2.175170068027211,-0.8656462585034014,-0.8010204081632653,-1.1139455782312926,-1.4200680272108843,-1.5595238095238095,-2.1445578231292517,-1,-2,-1,-1,-1,-1,-1,-1,2.0034071550255534,2.0034071550255534,2.0034071550255534,2.0034071550255534,2.0034071550255534,2.0034071550255534,2.0034071550255534,2.0034071550255534,1.415417660984048,1.415417660984048,1.415417660984048,1.415417660984048,1.415417660984048,1.415417660984048,1.415417660984048,1.415417660984048,1274.3291233197676,198.5269862406932,480.32379209822085,1251.9062493351337,468.75401281242137,644.3532495421314,279.81709604238534,297.3254017295547,115744.73725069877,9702.534039843118,31514.07573615052,113037.23312958555,30506.03565011441,46625.60420913334,15332.91643946485,16625.260584292708
